date;Q_Oshib;y_Oshib;t2m_min;t2m;t2m_max;prec;evap
1936-10-29 00:00:00 UTC;5.68;0.59072;-2.9;-2;0.6;0;0.099119438
1936-10-30 00:00:00 UTC;4.58;0.47632;-4.5;-3.5;-2.6;0;0.048214402
1936-10-31 00:00:00 UTC;5.36;0.55744;-3;0;1.5;0.1;0.156325518
1936-11-01 00:00:00 UTC;5.05;0.5252;0.9;1.8;2.8;0.3;0.206763612
1936-11-02 00:00:00 UTC;4.42;0.45968;0;1.2;3;0.1;0.183315059
1936-11-03 00:00:00 UTC;3.96;0.41184;-0.3;1.9;4;0.3;0.198352672
1936-11-04 00:00:00 UTC;3.33;0.34632;2.6;4.9;6.4;1.5;0.276664636
1936-11-05 00:00:00 UTC;3.64;0.37856;0.1;3.3;5.2;1.2;0.225465019
1936-11-06 00:00:00 UTC;3.64;0.37856;-0.4;0.5;1.7;0.4;0.145213204
1936-11-07 00:00:00 UTC;6.16;0.64064;-0.7;0.1;0.6;0;0.130864755
1936-11-08 00:00:00 UTC;7.72;0.80288;0.2;1.2;1.7;0;0.154606447
1936-11-09 00:00:00 UTC;7.18;0.74672;0.5;1.4;2.4;0;0.155089213
1936-11-10 00:00:00 UTC;7;0.728;0.7;3;5.4;3.7;0.188385804
1936-11-11 00:00:00 UTC;5.36;0.55744;3.1;5.1;6.7;1.7;0.231119228
1936-11-12 00:00:00 UTC;7.54;0.78416;2.2;4.6;6.6;6.7;0.213477467
1936-11-13 00:00:00 UTC;7.18;0.74672;1.5;2.8;4.4;6.1;0.168562639
1936-11-14 00:00:00 UTC;9;0.936;0.6;1.4;2.3;5.5;0.13441979
1936-11-15 00:00:00 UTC;16.5;1.716;-0.2;0.6;1;3.1;0.114321998
1936-11-16 00:00:00 UTC;19.4;2.0176;-0.2;0.4;1;0.4;0.107163805
1936-11-17 00:00:00 UTC;17.5;1.82;-5.3;-2.4;0.7;0.5;0.050165714
1936-11-18 00:00:00 UTC;14;1.456;-6.5;-3.8;-2.5;0;0.022515115
1936-11-19 00:00:00 UTC;10.9;1.1336;-7.1;-6.5;-4.6;0.2;0
1936-11-20 00:00:00 UTC;7.56;0.78624;-10.9;-10;-6.4;0.3;0
1936-11-21 00:00:00 UTC;6.83;0.71032;-21.2;-15.3;-10.1;0;0
1936-11-22 00:00:00 UTC;6.14;0.63856;-23.5;-16.6;-9.7;0;0
1936-11-23 00:00:00 UTC;5.49;0.57096;-14.9;-6.8;-4.5;0;0
1936-11-24 00:00:00 UTC;4.9;0.5096;-8.1;-6.2;-3.6;0;0
1936-11-25 00:00:00 UTC;4.42;0.45968;-8.6;-7.5;-5.9;0.1;0
1936-11-26 00:00:00 UTC;4.07;0.42328;-11.5;-10.4;-8.5;0;0
1936-11-27 00:00:00 UTC;3.64;0.37856;-9.1;-5.9;-4.9;0;0
1936-11-28 00:00:00 UTC;3.26;0.33904;-8.1;-6.6;-5.2;0;0
1936-11-29 00:00:00 UTC;2.88;0.29952;-9.9;-8.9;-8;0;0
1936-11-30 00:00:00 UTC;2.54;0.26416;-17.4;-14.1;-9.2;0;0
1936-12-01 00:00:00 UTC;2.27;0.23608;-15.9;-10.8;-4.7;0;0
1936-12-02 00:00:00 UTC;2.04;0.21216;-4.9;-2;-0.9;0.3;0.039603027
1936-12-03 00:00:00 UTC;1.79;0.18616;-1.4;1.2;1.7;0.1;0.080177066
1936-12-04 00:00:00 UTC;1.69;0.17576;-2.5;0.1;1.6;0;0.064661427
1936-12-05 00:00:00 UTC;1.52;0.15808;-6.9;-4.7;-2.4;0;0.003732486
1936-12-06 00:00:00 UTC;1.38;0.14352;-10;-7.8;-4.1;0;0
1936-12-07 00:00:00 UTC;1.29;0.13416;-9.5;-3.4;-1.7;0;0.019223599
1936-12-08 00:00:00 UTC;1.14;0.11856;-6.9;-4.4;-2;0;0.007094797
1936-12-09 00:00:00 UTC;1.14;0.11856;-10.3;-8;-6.1;0;0
1936-12-10 00:00:00 UTC;1.11;0.11544;-8.9;-6.2;-4;0;0
1936-12-11 00:00:00 UTC;1.06;0.11024;-4.1;-2.7;-1.8;0.1;0.026096014
1936-12-12 00:00:00 UTC;1.03;0.10712;-2;-1;-0.1;0.6;0.044866861
1936-12-13 00:00:00 UTC;1.05;0.1092;-5.3;-4.2;-1.4;0;0.008881778
1936-12-14 00:00:00 UTC;1.05;0.1092;-5.2;-4;-2.9;0.3;0.01100252
1936-12-15 00:00:00 UTC;0.97;0.10088;-4.9;-3;-1.8;0;0.021835044
1936-12-16 00:00:00 UTC;0.97;0.10088;-3.3;-2.4;-1.6;0;0.028202602
1936-12-17 00:00:00 UTC;0.99;0.10296;-4.2;-2.9;-2.3;0;0.022661852
1936-12-18 00:00:00 UTC;0.94;0.09776;-10.2;-7.7;-4.1;0;0
1936-12-19 00:00:00 UTC;0.89;0.09256;-10.2;-9.4;-8.9;0;0
1936-12-20 00:00:00 UTC;0.86;0.08944;-9.5;-4.5;-3;0.1;0.005355487
1936-12-21 00:00:00 UTC;0.91;0.09464;-3.7;-2;-0.7;0.5;0.032139326
1936-12-22 00:00:00 UTC;0.91;0.09464;-1.9;1;1.6;1.8;0.064378223
1936-12-23 00:00:00 UTC;1;0.104;-1.1;0.2;1.4;3.7;0.055956048
1936-12-24 00:00:00 UTC;0.97;0.10088;-6.7;-3.1;0.9;1.1;0.020532092
1936-12-25 00:00:00 UTC;0.92;0.09568;-5.9;-3.9;-3.2;1;0.011953156
1936-12-26 00:00:00 UTC;0.92;0.09568;-10.4;-8.1;-4.3;0.8;0
1936-12-27 00:00:00 UTC;0.92;0.09568;-23.4;-16.5;-10;0.1;0
1936-12-28 00:00:00 UTC;0.92;0.09568;-18;-13.3;-11.5;0.3;0
1936-12-29 00:00:00 UTC;0.92;0.09568;-16;-14.9;-13;1.8;0
1936-12-30 00:00:00 UTC;0.97;0.10088;-25.6;-22.2;-15.3;0;0
1936-12-31 00:00:00 UTC;0.84;0.08736;-29.4;-27.8;-25.3;0;0
1937-01-01 00:00:00 UTC;0.73;0.07592;-31.9;-20.7;-13.6;0.4;0
1937-01-02 00:00:00 UTC;0.68;0.07072;-13.8;-0.4;1.3;0.2;0.053868695
1937-01-03 00:00:00 UTC;0.71;0.07384;-2.2;-0.7;0.9;0.5;0.051131609
1937-01-04 00:00:00 UTC;0.71;0.07384;-4.4;-2.2;-0.3;0.1;0.033843752
1937-01-05 00:00:00 UTC;0.71;0.07384;-3.9;-1.6;0.2;0;0.041815533
1937-01-06 00:00:00 UTC;0.71;0.07384;-5.2;-3.1;-2.1;0;0.023799641
1937-01-07 00:00:00 UTC;0.71;0.07384;-8.3;-6;-4.9;0.1;0
1937-01-08 00:00:00 UTC;0.74;0.07696;-5.8;-4.3;-2.8;0.2;0.009120371
1937-01-09 00:00:00 UTC;0.79;0.08216;-9.5;-7.3;-5.2;0;0
1937-01-10 00:00:00 UTC;0.84;0.08736;-10.5;-7.5;-6.2;0.3;0
1937-01-11 00:00:00 UTC;0.82;0.08528;-12.5;-8.8;-7.6;0.1;0
1937-01-12 00:00:00 UTC;0.79;0.08216;-17.4;-11.5;-9.1;0.1;0
1937-01-13 00:00:00 UTC;0.79;0.08216;-9.2;-7.8;-6.8;0.1;0
1937-01-14 00:00:00 UTC;0.79;0.08216;-7;-5.8;-5.3;0;0
1937-01-15 00:00:00 UTC;0.79;0.08216;-6.4;-4.7;-3.8;0;0.004593941
1937-01-16 00:00:00 UTC;0.83;0.08632;-9.1;-7.4;-4.4;0;0
1937-01-17 00:00:00 UTC;0.83;0.08632;-13.3;-11.5;-8.9;0.1;0
1937-01-18 00:00:00 UTC;0.8;0.0832;-17.5;-14.5;-11.2;0;0
1937-01-19 00:00:00 UTC;0.8;0.0832;-20.4;-15.6;-12.9;0;0
1937-01-20 00:00:00 UTC;0.77;0.08008;-25.9;-21.7;-17.1;0;0
1937-01-21 00:00:00 UTC;0.75;0.078;-21.2;-18.6;-17.6;0.1;0
1937-01-22 00:00:00 UTC;0.75;0.078;-29.5;-23.4;-20.3;0;0
1937-01-23 00:00:00 UTC;0.72;0.07488;-29.4;-20.6;-17.2;0.1;0
1937-01-24 00:00:00 UTC;0.72;0.07488;-18.5;-17.5;-16.6;0;0
1937-01-25 00:00:00 UTC;0.72;0.07488;-23.9;-20.5;-16.5;0;0
1937-01-26 00:00:00 UTC;0.69;0.07176;-23.4;-18;-15.1;1.6;0
1937-01-27 00:00:00 UTC;0.66;0.06864;-21.8;-19.5;-17.8;0.4;0
1937-01-28 00:00:00 UTC;0.64;0.06656;-23.5;-20;-17.4;0.7;0
1937-01-29 00:00:00 UTC;0.64;0.06656;-22.5;-20;-17.4;0.2;0
1937-01-30 00:00:00 UTC;0.66;0.06864;-34.3;-26.6;-21.2;0;0
1937-01-31 00:00:00 UTC;0.69;0.07176;-33.4;-28.6;-25.1;0;0
1937-02-01 00:00:00 UTC;0.66;0.06864;-29.1;-22.6;-15.9;0.2;0
1937-02-02 00:00:00 UTC;0.64;0.06656;-16;-9.7;-6.4;0.2;0
1937-02-03 00:00:00 UTC;0.64;0.06656;-14.9;-12.8;-11.5;0;0
1937-02-04 00:00:00 UTC;0.62;0.06448;-14.4;-12.6;-10.6;0.2;0
1937-02-05 00:00:00 UTC;0.64;0.06656;-14.6;-12.2;-11.3;0.4;0
1937-02-06 00:00:00 UTC;0.64;0.06656;-14.7;-13;-11.1;0.2;0
1937-02-07 00:00:00 UTC;0.65;0.0676;-15.5;-11;-7.8;0.7;0
1937-02-08 00:00:00 UTC;0.65;0.0676;-8;-3.8;0;0.8;0.035978946
1937-02-09 00:00:00 UTC;0.65;0.0676;-5.3;-2.8;0.7;1.2;0.067840693
1937-02-10 00:00:00 UTC;0.62;0.06448;-12.5;-8;-5.2;1.1;0
1937-02-11 00:00:00 UTC;0.62;0.06448;-15.4;-12.3;-6;0.6;0
1937-02-12 00:00:00 UTC;0.62;0.06448;-14.3;-11.2;-7.9;0.1;0
1937-02-13 00:00:00 UTC;0.6;0.0624;-16;-13.8;-8.7;0;0
1937-02-14 00:00:00 UTC;0.6;0.0624;-20.1;-15.8;-11.3;0;0
1937-02-15 00:00:00 UTC;0.6;0.0624;-19.9;-14.8;-11.1;0.1;0
1937-02-16 00:00:00 UTC;0.59;0.06136;-22.7;-8.3;-8.6;0;0
1937-02-17 00:00:00 UTC;0.59;0.06136;-11.2;-9.5;-6.2;0;0
1937-02-18 00:00:00 UTC;0.59;0.06136;-16.4;-12.5;-7.6;0;0
1937-02-19 00:00:00 UTC;0.59;0.06136;-17.5;-13.5;-8.1;0;0
1937-02-20 00:00:00 UTC;0.59;0.06136;-18.7;-16;-8.1;0;0
1937-02-21 00:00:00 UTC;0.57;0.05928;-15.5;-11.7;-9.5;0;0
1937-02-22 00:00:00 UTC;0.57;0.05928;-16.3;-10.5;-7.2;0;0
1937-02-23 00:00:00 UTC;0.59;0.06136;-12.1;-8.7;-5.1;0;0
1937-02-24 00:00:00 UTC;0.62;0.06448;-14;-9.6;-6.5;0;0
1937-02-25 00:00:00 UTC;0.62;0.06448;-16.1;-11.4;-5.4;0;0
1937-02-26 00:00:00 UTC;0.64;0.06656;-21.1;-13.8;-4.3;0;0
1937-02-27 00:00:00 UTC;0.67;0.06968;-23;-14.2;-5.4;0;0
1937-02-28 00:00:00 UTC;0.67;0.06968;-14.5;-9.2;-6.6;0;0
1937-03-01 00:00:00 UTC;0.67;0.06968;-27.8;-18.8;-8.8;0;0
1937-03-02 00:00:00 UTC;0.7;0.0728;-24.6;-18.6;-9.1;0;0
1937-03-03 00:00:00 UTC;0.7;0.0728;-26.8;-17;-6.9;0;0
1937-03-04 00:00:00 UTC;0.7;0.0728;-12.3;-7.7;-4;0;0
1937-03-05 00:00:00 UTC;0.7;0.0728;-10.9;-6;-3.7;0;0
1937-03-06 00:00:00 UTC;0.7;0.0728;-12.3;-8.9;-5.5;0.1;0
1937-03-07 00:00:00 UTC;0.7;0.0728;-25.8;-16.8;-9.8;0;0
1937-03-08 00:00:00 UTC;0.68;0.07072;-26.6;-17.1;-8.6;0;0
1937-03-09 00:00:00 UTC;0.73;0.07592;-11.4;-8.2;-4.9;3;0
1937-03-10 00:00:00 UTC;0.73;0.07592;-11.9;-9.8;-5.2;4.4;0
1937-03-11 00:00:00 UTC;0.73;0.07592;-14.6;-12.6;-8.8;4.2;0
1937-03-12 00:00:00 UTC;0.73;0.07592;-29.4;-19.7;-12.7;0.1;0
1937-03-13 00:00:00 UTC;0.76;0.07904;-24.6;-15.7;-12.1;2.2;0
1937-03-14 00:00:00 UTC;0.78;0.08112;-20.9;-16;-12.5;0.2;0
1937-03-15 00:00:00 UTC;0.91;0.09464;-24.7;-16.4;-9.6;0;0
1937-03-16 00:00:00 UTC;0.91;0.09464;-12.8;-7.8;-3.2;0.1;0
1937-03-17 00:00:00 UTC;0.94;0.09776;-3.4;0.4;1;2;0.394172541
1937-03-18 00:00:00 UTC;0.94;0.09776;-2.3;-0.8;0.4;0.1;0.312512806
1937-03-19 00:00:00 UTC;0.9;0.0936;-6.6;-4.9;-0.4;0;0.007582839
1937-03-20 00:00:00 UTC;0.9;0.0936;-10.5;-7.5;-5.2;0.4;0
1937-03-21 00:00:00 UTC;0.84;0.08736;-7.3;-4.7;-2.5;0;0.023607167
1937-03-22 00:00:00 UTC;0.84;0.08736;-18.3;-10.1;-1.7;0;0
1937-03-23 00:00:00 UTC;0.87;0.09048;-18.9;-10.1;2.3;0;0
1937-03-24 00:00:00 UTC;0.9;0.0936;-18.3;-7.9;2.4;0;0
1937-03-25 00:00:00 UTC;0.9;0.0936;-8.6;-1;3.4;1.7;0.337938245
1937-03-26 00:00:00 UTC;0.87;0.09048;0.9;1.5;2.6;1.9;0.558639451
1937-03-27 00:00:00 UTC;0.87;0.09048;-1.2;1.8;4.7;0;0.594374613
1937-03-28 00:00:00 UTC;0.87;0.09048;-3.3;0.9;6.1;0;0.524359726
1937-03-29 00:00:00 UTC;0.94;0.09776;-0.9;2;6.1;0;0.632404446
1937-03-30 00:00:00 UTC;0.94;0.09776;-2;2.4;8.4;0;0.679426433
1937-03-31 00:00:00 UTC;0.94;0.09776;-1.7;2.6;11.4;0;0.708978651
1937-04-01 00:00:00 UTC;0.96;0.09984;-1.1;1.5;3.8;0;0.615938698
1937-04-02 00:00:00 UTC;0.96;0.09984;-2.2;-1;1.8;0;0.384932999
1937-04-03 00:00:00 UTC;0.95;0.0988;-5.3;-3.4;-1.2;0;0.156330363
1937-04-04 00:00:00 UTC;0.92;0.09568;-5.3;-3.2;-0.5;0.3;0.178522097
1937-04-05 00:00:00 UTC;0.95;0.0988;-6.5;-4.6;-2;0;0.040260044
1937-04-06 00:00:00 UTC;1.06;0.11024;-10.6;-5.5;-2.6;0.1;0
1937-04-07 00:00:00 UTC;1.35;0.1404;-12.6;-4.7;3;0;0.031075919
1937-04-08 00:00:00 UTC;1.65;0.1716;-5.9;0;5.2;0;0.525252246
1937-04-09 00:00:00 UTC;1.9;0.1976;-4.3;2.8;10.9;0;0.830786272
1937-04-10 00:00:00 UTC;1.97;0.20488;-2.2;3.7;10;0;0.939318992
1937-04-11 00:00:00 UTC;2.12;0.22048;-1.4;4.8;11.6;0;1.072314421
1937-04-12 00:00:00 UTC;2.49;0.25896;-1.5;3;9.1;0;0.886935592
1937-04-13 00:00:00 UTC;2.75;0.286;-4.1;-0.2;4.1;0;0.539080827
1937-04-14 00:00:00 UTC;3.07;0.31928;-0.2;4.6;9;0;1.09194227
1937-04-15 00:00:00 UTC;3.29;0.34216;-0.8;4.5;10.7;0;1.09414228
1937-04-16 00:00:00 UTC;4.6;0.4784;1.7;5.2;9.4;0;1.189265372
1937-04-17 00:00:00 UTC;6.11;0.63544;-1.4;4.5;10.6;0;1.121083512
1937-04-18 00:00:00 UTC;8.96;0.93184;-1.6;4.7;11.5;0;1.158323561
1937-04-19 00:00:00 UTC;15.7;1.6328;2.6;7.4;13.2;0;1.498070848
1937-04-20 00:00:00 UTC;22;2.288;-3.7;0.4;9;1;0.659882061
1937-04-21 00:00:00 UTC;28.5;2.964;-5.5;2.4;9.2;0;0.914484224
1937-04-22 00:00:00 UTC;37.2;3.8688;3.5;9.3;17.4;0;1.7867474
1937-04-23 00:00:00 UTC;48.4;5.0336;5.9;9.9;14.4;0.1;1.881946773
1937-04-24 00:00:00 UTC;58.3;6.0632;4.6;6.2;11.6;0.3;1.429700219
1937-04-25 00:00:00 UTC;65.2;6.7808;1.7;6.2;11.3;0;1.444652639
1937-04-26 00:00:00 UTC;72.8;7.5712;-0.8;5.5;12.4;0;1.368252721
1937-04-27 00:00:00 UTC;73.1;7.6024;0.1;10;18;0;1.974302212
1937-04-28 00:00:00 UTC;69.9;7.2696;4;10;15.2;0;1.993761927
1937-04-29 00:00:00 UTC;67.2;6.9888;-1.8;1.7;4.8;0.7;0.899148411
1937-04-30 00:00:00 UTC;61.7;6.4168;-4.2;3.7;11;0;1.178598235
1937-05-01 00:00:00 UTC;40.2;4.1808;2.1;7.4;13;0.4;1.695407576
1937-05-02 00:00:00 UTC;25.3;2.6312;1.6;7.2;12.1;0.3;1.683195746
1937-05-03 00:00:00 UTC;21.5;2.236;-1.6;5.9;13;0;1.517192229
1937-05-04 00:00:00 UTC;21.5;2.236;3.5;6;8.8;0.7;1.544413379
1937-05-05 00:00:00 UTC;21.5;2.236;-0.3;4.9;9;0;1.40178281
1937-05-06 00:00:00 UTC;22;2.288;-0.2;4.8;9.6;0;1.399151154
1937-05-07 00:00:00 UTC;21.6;2.2464;-1.4;0.6;5.3;0;0.806006238
1937-05-08 00:00:00 UTC;19.5;2.028;-2.7;4.4;9.4;0;1.363669906
1937-05-09 00:00:00 UTC;16.5;1.716;-0.7;5.9;10.4;0;1.593523744
1937-05-10 00:00:00 UTC;13.3;1.3832;-2.5;7.4;14.8;0;1.826519699
1937-05-11 00:00:00 UTC;11.6;1.2064;2;5.9;10.2;1.1;1.617410173
1937-05-12 00:00:00 UTC;10.2;1.0608;-0.7;1;4.9;0.1;0.89671954
1937-05-13 00:00:00 UTC;9.1;0.9464;-3.1;1.3;6.6;0.2;0.94815358
1937-05-14 00:00:00 UTC;7.9;0.8216;-2.4;0.6;5.9;0;0.848555564
1937-05-15 00:00:00 UTC;6.58;0.68432;-6.2;4.6;12.5;0;1.464331053
1937-05-16 00:00:00 UTC;5.86;0.60944;-4.9;7.1;14.8;0;1.857595427
1937-05-17 00:00:00 UTC;5.74;0.59696;2.5;10.8;16.9;0;2.440859503
1937-05-18 00:00:00 UTC;7.66;0.79664;3.8;11.9;17;0;2.626726094
1937-05-19 00:00:00 UTC;8.5;0.884;-1.5;10.7;18.4;0;2.454668296
1937-05-20 00:00:00 UTC;9.94;1.03376;-1;11.7;19.2;0;2.626017483
1937-05-21 00:00:00 UTC;9.94;1.03376;2.5;13;20;0;2.846195522
1937-05-22 00:00:00 UTC;8.86;0.92144;2.5;13.8;20.5;0;2.988714604
1937-05-23 00:00:00 UTC;7.18;0.74672;9.9;14.7;20.4;0;3.148115427
1937-05-24 00:00:00 UTC;6.7;0.6968;10;14.5;18.4;0;3.131846479
1937-05-25 00:00:00 UTC;4.9;0.5096;6;13.6;18.4;2.2;3.001815363
1937-05-26 00:00:00 UTC;5.74;0.59696;0.5;4.8;16.6;8.7;1.589008261
1937-05-27 00:00:00 UTC;5.38;0.55952;-0.4;3.7;8.9;5.9;1.417008188
1937-05-28 00:00:00 UTC;6.94;0.72176;-2.6;5.9;11.1;0.1;1.783022036
1937-05-29 00:00:00 UTC;11.5;1.196;8;11.6;17.7;4.3;2.726713876
1937-05-30 00:00:00 UTC;13.8;1.4352;-1.1;5.9;12.5;0;1.797560355
1937-05-31 00:00:00 UTC;15.3;1.5912;2;10.1;15.4;0;2.49967606
1937-06-01 00:00:00 UTC;13;1.352;6.1;12.6;17.9;6.1;2.924109286
1937-06-02 00:00:00 UTC;12.8;1.3312;6.1;14.7;19.9;0;3.284321756
1937-06-03 00:00:00 UTC;11;1.144;7.6;15.9;22;0;3.495817231
1937-06-04 00:00:00 UTC;8.75;0.91;12.4;19.7;25.4;0;4.144258096
1937-06-05 00:00:00 UTC;7.66;0.79664;10.5;14.5;20.4;2.2;3.281378482
1937-06-06 00:00:00 UTC;6.73;0.69992;6.6;13.8;18.4;0;3.172312132
1937-06-07 00:00:00 UTC;6.37;0.66248;6;12.4;18.1;0;2.943663341
1937-06-08 00:00:00 UTC;6.16;0.64064;1;13.2;19.3;0;3.086424003
1937-06-09 00:00:00 UTC;5.9;0.6136;3.6;16.5;24.8;0;3.654201109
1937-06-10 00:00:00 UTC;5.72;0.59488;15;21;25.9;0.3;4.428142498
1937-06-11 00:00:00 UTC;5.4;0.5616;9.1;20.7;27.6;0;4.385307774
1937-06-12 00:00:00 UTC;5.17;0.53768;16.1;21.7;30.9;16.8;4.563745128
1937-06-13 00:00:00 UTC;5.44;0.56576;15.3;23.1;28.8;0;4.810431612
1937-06-14 00:00:00 UTC;6.36;0.66144;10.1;15.3;24;10.8;3.479892227
1937-06-15 00:00:00 UTC;7.44;0.77376;5.8;7.8;10.1;10.5;2.196828598
1937-06-16 00:00:00 UTC;8.62;0.89648;5.5;6.9;9;22.6;2.044438356
1937-06-17 00:00:00 UTC;8.76;0.91104;5.4;6.3;7.2;13.3;1.942990859
1937-06-18 00:00:00 UTC;8.33;0.86632;6.5;8.8;11.3;12.8;2.374439183
1937-06-19 00:00:00 UTC;7.58;0.78832;8.5;14.3;19.6;0;3.322410694
1937-06-20 00:00:00 UTC;6.71;0.69784;6.6;16;21.4;0;3.616210801
1937-06-21 00:00:00 UTC;6.33;0.65832;10;16.2;20.4;0;3.65117914
1937-06-22 00:00:00 UTC;5.71;0.59384;8.8;17.4;24.5;0;3.857736344
1937-06-23 00:00:00 UTC;4.91;0.51064;12.6;18;22.6;2.1;3.960262959
1937-06-24 00:00:00 UTC;4.22;0.43888;10.7;17.9;22.2;0;3.941556621
1937-06-25 00:00:00 UTC;2.93;0.30472;7.7;17.4;23.1;0;3.853371326
1937-06-26 00:00:00 UTC;2.18;0.22672;9.9;20.1;27.4;0;4.314709888
1937-06-27 00:00:00 UTC;1.83;0.19032;13.2;20.1;26.6;11;4.310832442
1937-06-28 00:00:00 UTC;1.51;0.15704;13.8;21.4;27.4;0;4.529240977
1937-06-29 00:00:00 UTC;1.07;0.11128;15;22.3;27.7;0;4.677812372
1937-06-30 00:00:00 UTC;1;0.104;13.9;23.9;30.5;0;4.944942545
1937-07-01 00:00:00 UTC;1.1;0.1144;17.5;24.5;30.7;0;5.039568142
1937-07-02 00:00:00 UTC;1.23;0.12792;16.4;24;29.9;0;4.945405226
1937-07-03 00:00:00 UTC;1.18;0.12272;16.9;20.5;26.9;0.8;4.340116279
1937-07-04 00:00:00 UTC;1.18;0.12272;12.4;15.1;22.7;3.3;3.413809631
1937-07-05 00:00:00 UTC;1.13;0.11752;7;14.8;19.5;0;3.35517583
1937-07-06 00:00:00 UTC;1.1;0.1144;10.9;15.6;23;8.4;3.482162209
1937-07-07 00:00:00 UTC;1.05;0.1092;14.9;17.5;24.3;0;3.793331897
1937-07-08 00:00:00 UTC;1.03;0.10712;12.4;19.4;27;2.7;4.102131627
1937-07-09 00:00:00 UTC;1.03;0.10712;10.9;19.1;24.8;0.8;4.039644681
1937-07-10 00:00:00 UTC;1;0.104;13.3;21;26.4;0;4.344409656
1937-07-11 00:00:00 UTC;1.03;0.10712;13;20.6;26.6;0.4;4.26337602
1937-07-12 00:00:00 UTC;1;0.104;14.8;17;22.3;8.3;3.65104818
1937-07-13 00:00:00 UTC;1.03;0.10712;12.7;14.2;17.7;0;3.174696999
1937-07-14 00:00:00 UTC;1.05;0.1092;7.2;14;19.6;0;3.129577952
1937-07-15 00:00:00 UTC;1.15;0.1196;11.6;15.4;17.9;18;3.346712388
1937-07-16 00:00:00 UTC;1.12;0.11648;11;15.9;20.3;1;3.414408386
1937-07-17 00:00:00 UTC;1.05;0.1092;12.4;18.6;22.5;8;3.838724985
1937-07-18 00:00:00 UTC;0.98;0.10192;10.9;17.7;21.6;0;3.675627432
1937-07-19 00:00:00 UTC;0.93;0.09672;7.4;16.2;22;0;3.416621486
1937-07-20 00:00:00 UTC;0.91;0.09464;7.4;16.1;22.2;0;3.383946707
1937-07-21 00:00:00 UTC;0.88;0.09152;8.9;15.3;20.6;0;3.239229608
1937-07-22 00:00:00 UTC;0.86;0.08944;11.4;16.3;25.2;14.4;3.381071962
1937-07-23 00:00:00 UTC;0.86;0.08944;7.2;13;17.5;4.4;2.841847653
1937-07-24 00:00:00 UTC;0.84;0.08736;8;15.5;21.8;11;3.218546978
1937-07-25 00:00:00 UTC;0.86;0.08944;7.5;15.2;21.4;0.1;3.153255367
1937-07-26 00:00:00 UTC;0.86;0.08944;14.1;18.2;21.7;1.4;3.600157127
1937-07-27 00:00:00 UTC;0.82;0.08528;16.2;19.2;23.3;5.3;3.732486679
1937-07-28 00:00:00 UTC;0.79;0.08216;13.8;20.9;25.9;0;3.969681192
1937-07-29 00:00:00 UTC;0.82;0.08528;13.9;22.4;28.1;0;4.172561194
1937-07-30 00:00:00 UTC;0.82;0.08528;15.6;23;29.2;0;4.235742586
1937-07-31 00:00:00 UTC;0.79;0.08216;14.9;21.4;28.5;0.3;3.966593287
1937-08-01 00:00:00 UTC;0.79;0.08216;16.3;22.1;27;0;4.043410458
1937-08-02 00:00:00 UTC;0.82;0.08528;14.5;15.8;24.3;23;3.081264358
1937-08-03 00:00:00 UTC;0.77;0.08008;11.5;13;15.9;5.2;2.646958966
1937-08-04 00:00:00 UTC;0.76;0.07904;7.9;14.6;18.1;0.7;2.860628938
1937-08-05 00:00:00 UTC;0.76;0.07904;7.6;14;19.8;0;2.75176377
1937-08-06 00:00:00 UTC;0.74;0.07696;7;16.6;24;0;3.103733154
1937-08-07 00:00:00 UTC;0.75;0.078;10;16.5;22.5;2.1;3.064522232
1937-08-08 00:00:00 UTC;0.73;0.07592;10.5;17.1;22.9;2.5;3.124140164
1937-08-09 00:00:00 UTC;0.7;0.0728;13;19.1;26.1;1.6;3.378228507
1937-08-10 00:00:00 UTC;0.7;0.0728;12.3;18;24;0.2;3.196339934
1937-08-11 00:00:00 UTC;0.68;0.07072;10;15.6;22.6;2.4;2.837686756
1937-08-12 00:00:00 UTC;0.68;0.07072;12.9;20;25.6;0;3.412933749
1937-08-13 00:00:00 UTC;0.65;0.0676;11.8;18.7;25.9;0;3.205862186
1937-08-14 00:00:00 UTC;0.65;0.0676;14.9;15.8;19;2.4;2.787314931
1937-08-15 00:00:00 UTC;0.63;0.06552;11.8;12.7;15.7;4.4;2.349304026
1937-08-16 00:00:00 UTC;0.63;0.06552;11;12.5;14.8;0.1;2.300190387
1937-08-17 00:00:00 UTC;0.63;0.06552;8.1;12.6;16.4;0;2.290414988
1937-08-18 00:00:00 UTC;0.63;0.06552;10.4;13.5;17.6;0;2.383221773
1937-08-19 00:00:00 UTC;0.63;0.06552;10.9;16.7;20.1;1;2.76667769
1937-08-20 00:00:00 UTC;0.65;0.0676;5.4;15;22.5;0;2.523185859
1937-08-21 00:00:00 UTC;0.65;0.0676;5.5;15.4;23.5;0;2.546147409
1937-08-22 00:00:00 UTC;0.6;0.0624;7.5;16.6;23.6;0;2.666578489
1937-08-23 00:00:00 UTC;0.62;0.06448;7.4;15.9;24.6;0;2.551565075
1937-08-24 00:00:00 UTC;0.67;0.06968;15.7;17.5;20.4;2.4;2.715904498
1937-08-25 00:00:00 UTC;0.72;0.07488;7;11.9;18.4;0;2.016515318
1937-08-26 00:00:00 UTC;0.74;0.07696;5.5;10.5;15.5;0;1.827847436
1937-08-27 00:00:00 UTC;0.72;0.07488;3.8;9.3;14.3;0;1.666278641
